gene	SigmaFC	p_value	significant	# sgRNAs	# signif. sgRNAs
PKN3	1.69460157377	0.0257	False	6	1
GIMAP8	1.69171931813	0.0257	False	6	1
PDE6H	1.69171931813	0.0257	False	6	1
BAG1	1.69165589319	0.0258	False	6	1
BNIP3	1.69021730609	0.026	False	6	1
FAM69C	1.68773021186	0.026	False	6	1
LSMD1	1.68721751501	0.0263	False	6	1
BAZ1B	1.68721751501	0.0263	False	6	1
TBX2	1.68718962356	0.0263	False	6	1
PCDHA7	1.68454601781	0.0264	False	6	1
PAGE5	1.68348295216	0.0266	False	6	1
KCNA4	1.68266855796	0.0273	False	6	1
CD248	1.68266855796	0.0273	False	6	1
MRPL46	1.68266855796	0.0273	False	6	1
CD8B	1.68266855796	0.0273	False	6	1
hsa-mir-181a-1	1.68266855796	0.0273	False	4	1
FAM161B	1.68266855796	0.0273	False	6	1
RAI14	1.68266855796	0.0273	False	6	1
FAM133B	1.68266855796	0.0273	False	6	1
PATE1	1.68121476017	0.0274	False	6	1
BCKDK	1.68117327502	0.0274	False	6	1
KRTAP25-1	1.68043157012	0.0274	False	6	1
CAMK2A	1.67807144867	0.0279	False	6	1
SMAD6	1.67807144867	0.0279	False	6	1
SLC51A	1.67807144867	0.0279	False	6	1
CDK12	1.67807144867	0.0279	False	6	1
hsa-mir-4653	1.67807144867	0.0279	False	4	1
SAMD1	1.67633844527	0.028	False	6	1
SETD5	1.67450188552	0.0282	False	6	1
PHOSPHO1	1.67342515683	0.0283	False	6	1
SLC43A2	1.67342515683	0.0283	False	6	1
OBSL1	1.66988316938	0.0284	False	6	1
TMUB2	1.66872861868	0.0285	False	6	1
hsa-mir-3683	1.66872861868	0.0285	False	4	1
ADIPOQ	1.66872861868	0.0285	False	6	1
P2RY10	1.6683982083	0.0285	False	6	1
NEDD1	1.6670769819	0.0285	False	6	1
hsa-mir-7974	1.66582587697	0.0286	False	4	1
C7orf65	1.66571325257	0.0286	False	6	1
WDR11	1.66398073556	0.0287	False	6	1
HAMP	1.66398073556	0.0287	False	6	1
CSF2RB	1.65958804556	0.0287	False	6	1
TNP1	1.65946409881	0.0287	False	6	1
HERC4	1.6591803724	0.0288	False	6	1
TADA2B	1.6591803724	0.0288	False	6	1
SPCS2	1.6591803724	0.0288	False	6	1
PBLD	1.65681154892	0.029	False	6	1
SPR	1.65616598262	0.029	False	6	1
ZNF778	1.65616598262	0.029	False	6	1
SOSTDC1	1.65432635606	0.0295	False	6	1
TECPR2	1.65432635606	0.0295	False	6	1
C11orf58	1.65432635606	0.0295	False	6	1
CMPK2	1.65432635606	0.0295	False	6	1
TICAM1	1.65432635606	0.0295	False	6	1
RAB14	1.65432635606	0.0295	False	6	1
PRR16	1.65293634238	0.0295	False	6	1
TMEM225	1.65260225954	0.0295	False	6	1
LPCAT2	1.65226140912	0.0296	False	6	1
HSPA1L	1.65020630762	0.0297	False	6	1
DDX43	1.64981357019	0.0297	False	6	1
ACTR8	1.64968250479	0.0297	False	6	1
FAM92B	1.64968250479	0.0297	False	6	1
MRI1	1.64941747361	0.0301	False	6	1
INTS5	1.64941747361	0.0301	False	6	1
ZNF700	1.64936090338	0.0302	False	6	1
TCP11L2	1.64786469894	0.0303	False	6	1
OR4C13	1.64775786798	0.0303	False	6	1
NPHS2	1.64693761865	0.0303	False	6	1
CHRNA2	1.64445247054	0.0303	False	6	1
TMEM59L	1.64445247054	0.0303	False	6	1
hsa-mir-296	1.64362457078	0.0304	False	4	1
CCDC155	1.64362457078	0.0304	False	6	1
SKP1	1.64282186763	0.0305	False	6	1
SGK110	1.6426882242	0.0305	False	6	1
CREB5	1.64254423542	0.0305	False	6	1
MBOAT1	1.63943004879	0.0309	False	6	1
CCDC67	1.63943004879	0.0309	False	6	1
SLC9A3	1.63943004879	0.0309	False	6	1
ARL8A	1.63943004879	0.0309	False	6	1
PRSS42	1.6378291213	0.0309	False	6	1
ASS1	1.63694155075	0.031	False	6	1
ARL6IP6	1.63641774792	0.0311	False	6	1
ACTR3C	1.63434886475	0.0311	False	6	1
COX6A1	1.63434886475	0.0311	False	6	1
CTNNA1	1.63434886475	0.0311	False	6	1
TYROBP	1.63434886475	0.0311	False	6	1
P4HA2	1.63262350201	0.0311	False	6	1
FGF21	1.63238689058	0.0312	False	6	1
LOC200726	1.63090196705	0.0312	False	6	1
BPIFB1	1.6296302787	0.0312	False	6	1
BRI3	1.6292075271	0.0316	False	6	1
SAR1A	1.6292075271	0.0316	False	6	1
KIAA1199	1.6292075271	0.0316	False	6	1
FAM229A	1.6292075271	0.0316	False	6	1
CSGALNACT2	1.6292075271	0.0316	False	6	1
CA3	1.6271381993	0.0317	False	6	1
CCBL2	1.62400459448	0.0325	False	6	1
RFFL	1.62400459448	0.0325	False	6	1
MEN1	1.62400459448	0.0325	False	6	1
RUFY2	1.62400459448	0.0325	False	6	1
ECM1	1.62400459448	0.0325	False	6	1
RPP14	1.62400459448	0.0325	False	6	1
DDX56	1.62400459448	0.0325	False	6	1
hsa-mir-1537	1.62400459448	0.0325	False	3	1
CLEC12B	1.62400459448	0.0325	False	6	1
ASB1	1.62325884635	0.0326	False	6	1
ZAR1L	1.6223546597	0.0328	False	6	1
SFMBT1	1.61934614924	0.0328	False	6	1
RNF169	1.61924593358	0.0329	False	6	1
AGTR2	1.61873857315	0.0329	False	6	1
ACAT1	1.61726356516	0.033	False	6	1
SEMA4B	1.61726356516	0.033	False	6	1
SCG3	1.61687214668	0.033	False	6	1
LYRM9	1.61625236787	0.033	False	6	1
hsa-mir-365b	1.61572856504	0.0332	False	4	1
TMEM176B	1.61572856504	0.0332	False	6	1
DUSP28	1.61423160256	0.0333	False	6	1
KCNH5	1.6134079143	0.0334	False	6	1
KCMF1	1.6134079143	0.0334	False	6	1
CYP39A1	1.6134079143	0.0334	False	6	1
C1D	1.61270627927	0.0336	False	6	1
MC1R	1.61270627927	0.0336	False	6	1
NDRG4	1.61218247644	0.0337	False	6	1
ANAPC7	1.61183711952	0.0337	False	6	1
NPEPL1	1.60860719488	0.0343	False	6	1
TP63	1.60860719488	0.0343	False	6	1
ABHD3	1.60801101144	0.0346	False	6	1
CIRBP	1.60801101144	0.0346	False	6	1
ORC4	1.60801101144	0.0346	False	6	1
NLRP1	1.6078203	0.0346	False	6	1
USHBP1	1.60639985356	0.0346	False	6	1
PAXIP1	1.60500223573	0.0346	False	6	1
SDC2	1.60261063315	0.0347	False	6	1
hsa-mir-8088	1.60254619738	0.0347	False	4	1
MYNN	1.60254619738	0.0347	False	6	1
TRIM33	1.60254619738	0.0347	False	6	1
GCA	1.60254619738	0.0347	False	6	1
LEO1	1.60189090498	0.0348	False	6	1
BOD1L1	1.60189090498	0.0348	False	6	1
SEMA4F	1.60189090498	0.0348	False	6	1
CYP2U1	1.60136710215	0.0348	False	6	1
DHX40	1.59864014173	0.0349	False	6	1
HMG20B	1.59822508758	0.035	False	6	1
DPH2	1.59701174123	0.0353	False	6	1
YBEY	1.59701174123	0.0353	False	6	1
COPS5	1.59701174123	0.0353	False	6	1
CSNK2A1	1.59701174123	0.0353	False	6	1
HSD17B10	1.59400426113	0.0353	False	6	1
FADS3	1.59315784407	0.0353	False	6	1
BPIFB3	1.59140584505	0.0357	False	6	1
CRBN	1.59140584505	0.0357	False	6	1
ATP6V1H	1.59140584505	0.0357	False	6	1
GGCT	1.59140584505	0.0357	False	6	1
PEX1	1.58833077816	0.0358	False	6	1
KLRG1	1.58690367575	0.0358	False	6	1
CXorf40B	1.58690367575	0.0358	False	6	1
ILK	1.58607846905	0.0358	False	6	1
NonTargetingControlGuideForHuman_0997	1.58572664036	0.0359	False	1	1
ABCF3	1.58572664036	0.0359	False	6	1
PEX10	1.58572664036	0.0359	False	6	1
P2RY2	1.58572664036	0.0359	False	6	1
LCMT1	1.58572664036	0.0359	False	6	1
PCSK4	1.58570816958	0.036	False	6	1
PCIF1	1.58504947533	0.036	False	6	1
FAM50A	1.58487934089	0.036	False	6	1
F2RL1	1.58407387126	0.0361	False	6	1
AKR1E2	1.5832443269	0.0362	False	6	1
FMNL3	1.58272052407	0.0364	False	6	1
MPP6	1.58261114889	0.0365	False	6	1
PYCR2	1.58160914859	0.0365	False	6	1
STMN4	1.58126907569	0.0367	False	6	1
MAGEA12	1.58033104858	0.0367	False	6	1
KRT8	1.57997218442	0.0367	False	6	1
SLITRK5	1.57997218442	0.0367	False	6	1
TSG101	1.57997218442	0.0367	False	6	1
ZCCHC4	1.57997218442	0.0367	False	6	1
NEURL4	1.57997218442	0.0367	False	6	1
TMIGD1	1.57909148897	0.0369	False	6	1
SPINK7	1.57889317516	0.0371	False	6	1
hsa-mir-670	1.57555559931	0.0371	False	4	1
GRPR	1.57555559931	0.0371	False	6	1
ZC2HC1C	1.57503179648	0.0372	False	6	1
ATP4B	1.57503179648	0.0372	False	6	1
hsa-mir-369	1.57435122876	0.0372	False	4	1
B4GALNT4	1.5741404562	0.0375	False	6	1
OR9A4	1.5741404562	0.0375	False	6	1
DIDO1	1.5741404562	0.0375	False	6	1
NT5C1B	1.5741404562	0.0375	False	6	1
TBC1D22B	1.5741404562	0.0375	False	6	1
MAATS1	1.5741404562	0.0375	False	6	1
OXCT2	1.5741404562	0.0375	False	6	1
CINP	1.5741404562	0.0375	False	6	1
FKBP5	1.5741404562	0.0375	False	6	1
ARX	1.5741404562	0.0375	False	6	1
OR52B2	1.57404315691	0.0377	False	6	1
OAZ3	1.57237405924	0.0378	False	6	1
CDC40	1.5716595803	0.0378	False	6	1
CD1A	1.5716595803	0.0378	False	6	1
AMICA1	1.57003289767	0.0379	False	6	1
MARK1	1.56822935217	0.0381	False	6	1
IFITM5	1.56822935217	0.0381	False	6	1
SF3B14	1.56822935217	0.0381	False	6	1
PNMA2	1.56720449099	0.0382	False	6	1
RPGRIP1L	1.56701831652	0.0382	False	6	1
CTSH	1.56619154387	0.0382	False	6	1
RHBDD3	1.56604779744	0.0383	False	6	1
HRSP12	1.56496412412	0.0383	False	6	1
CCR7	1.56422170169	0.0383	False	6	1
PCSK7	1.56323729269	0.0383	False	6	1
C9orf129	1.56323729269	0.0383	False	6	1
PAQR7	1.56223668171	0.0384	False	6	1
IKZF1	1.56223668171	0.0384	False	6	1
APOA4	1.56223668171	0.0384	False	6	1
RAB19	1.56223668171	0.0384	False	6	1
C17orf50	1.55975732326	0.0386	False	6	1
WBP5	1.55815080195	0.0386	False	6	1
EMILIN2	1.55684640841	0.0388	False	6	1
CEL	1.55616016223	0.0392	False	6	1
C9orf116	1.55616016223	0.0392	False	6	1
MAB21L1	1.55616016223	0.0392	False	6	1
FEZF2	1.55616016223	0.0392	False	6	1
SCNN1G	1.55616016223	0.0392	False	6	1
MAD1L1	1.55616016223	0.0392	False	6	1
C4orf27	1.55616016223	0.0392	False	6	1
ADM	1.55616016223	0.0392	False	6	1
ZIC5	1.55616016223	0.0392	False	6	1
KLHL13	1.55471293742	0.0392	False	6	1
OR5B2	1.55244783741	0.0394	False	6	1
STT3A	1.5511135123	0.0395	False	6	1
NonTargetingControlGuideForHuman_0437	1.5511135123	0.0395	False	1	1
SCUBE1	1.54999741398	0.0395	False	6	1
DDX55	1.54999741398	0.0395	False	6	1
PIGQ	1.54999741398	0.0395	False	6	1
KHSRP	1.5485948102	0.0395	False	6	1
SAMD3	1.547662878	0.0396	False	6	1
ITGB4	1.54751965972	0.0398	False	6	1
SCFD2	1.54751965972	0.0398	False	6	1
NonTargetingControlGuideForHuman_0625	1.54669204996	0.0398	False	1	1
FES	1.54505661452	0.0398	False	6	1
PCGF2	1.54482240087	0.04	False	6	1
SIGLECL1	1.54461002792	0.04	False	6	1
NMBR	1.54374595444	0.0405	False	6	1
CHTF8	1.54374595444	0.0405	False	6	1
KRTAP5-8	1.54374595444	0.0405	False	6	1
ZNF263	1.54374595444	0.0405	False	6	1
CHRNE	1.54374595444	0.0405	False	6	1
FAM105B	1.54374595444	0.0405	False	6	1
MGAM	1.54374595444	0.0405	False	6	1
TP53INP1	1.54359168298	0.0405	False	6	1
CEP63	1.54336258979	0.0405	False	6	1
PSMA6	1.54336258979	0.0405	False	6	1
GRM3	1.54298332972	0.0405	False	6	1
MMRN2	1.54283878696	0.0405	False	6	1
MAGEE1	1.53964433345	0.0408	False	6	1
SOCS7	1.53925291497	0.0409	False	6	1
OR52N4	1.53916534347	0.0411	False	6	1
LOXL4	1.53916534347	0.0411	False	6	1
CHL1	1.53864154065	0.0412	False	6	1
CIC	1.53864154065	0.0412	False	6	1
MSL2	1.53824035128	0.0412	False	6	1
PSG9	1.53740319229	0.0421	False	6	1
CTC1	1.53740319229	0.0421	False	6	1
PTPRCAP	1.53740319229	0.0421	False	6	1
CD177	1.53740319229	0.0421	False	6	1
PCYT1B	1.53740319229	0.0421	False	6	1
RNASE3	1.53740319229	0.0421	False	6	1
EP300	1.53740319229	0.0421	False	6	1
POLR2L	1.53740319229	0.0421	False	6	1
RNF26	1.53740319229	0.0421	False	6	1
TWIST2	1.53740319229	0.0421	False	6	1
ETV5	1.53733299822	0.0422	False	6	1
ACSM5	1.53711003217	0.0423	False	6	1
PARP14	1.53609375454	0.0423	False	6	1
NSUN4	1.53492713662	0.0423	False	6	1
hsa-mir-4327	1.53440333379	0.0423	False	4	1
OR52N5	1.53096642101	0.0426	False	6	1
EMP2	1.53096642101	0.0426	False	6	1
TFB2M	1.53096642101	0.0426	False	6	1
TXN	1.53096642101	0.0426	False	6	1
FCGRT	1.53096642101	0.0426	False	6	1
OTUD6A	1.53096642101	0.0426	False	6	1
PITPNM1	1.53096642101	0.0426	False	6	1
NonTargetingControlGuideForHuman_0541	1.53096642101	0.0426	False	1	1
OR2Y1	1.53064716187	0.0427	False	6	1
HNRNPA1L2	1.53048883506	0.0427	False	6	1
C10orf76	1.52970564502	0.0428	False	6	1
ZNF620	1.52945622467	0.0428	False	6	1
LRRC20	1.52781640195	0.0428	False	6	1
ZBTB37	1.52755833802	0.0428	False	6	1
LOC100130357	1.52714548068	0.0428	False	6	1
SYAP1	1.52647600478	0.0428	False	6	1
GLRX	1.52632458778	0.0429	False	6	1
DAK	1.52443281192	0.0429	False	6	1
DMRTB1	1.52195855782	0.0429	False	6	1
CHGA	1.52143475499	0.0429	False	6	1
FREM1	1.52143475499	0.0429	False	6	1
IL5	1.52143475499	0.0429	False	6	1
ACSL5	1.52072695699	0.043	False	6	1
C1orf50	1.52068678422	0.043	False	6	1
C3orf52	1.51994376694	0.0431	False	6	1
SLC20A1	1.51923854718	0.0432	False	6	1
WEE1	1.51910343314	0.0432	False	6	1
TRPM4	1.5177994067	0.0432	False	6	1
GNB3	1.5177994067	0.0432	False	6	1
MRPL20	1.5177994067	0.0432	False	6	1
COQ10B	1.51754818936	0.0432	False	6	1
BCAP29	1.51754818936	0.0432	False	6	1
NonTargetingControlGuideForHuman_0059	1.51702438653	0.0433	False	1	1
SLC6A18	1.51702438653	0.0433	False	6	1
PARVB	1.51702438653	0.0433	False	6	1
BFAR	1.51641118133	0.0433	False	6	1
C14orf93	1.51409496523	0.0433	False	6	1
CNN2	1.51333180092	0.0434	False	6	1
PRPF4B	1.51309257261	0.0434	False	6	1
YLPM1	1.51256876978	0.0434	False	6	1
SLC17A3	1.51197720674	0.0434	False	6	1
OR2G2	1.51197655518	0.0434	False	6	1
F11R	1.51170656155	0.0434	False	6	1
ADI1	1.51139388595	0.0434	False	6	1
ZNF730	1.51108143531	0.0434	False	6	1
KLC1	1.51106310939	0.0436	False	6	1
GABRG2	1.51106310939	0.0436	False	6	1
CEACAM20	1.51106310939	0.0436	False	6	1
UGT2B7	1.51106310939	0.0436	False	6	1
CELA2A	1.50995741032	0.0436	False	6	1
NonTargetingControlGuideForHuman_0251	1.5089521606	0.0438	False	1	1
ATXN7L2	1.50806696666	0.0438	False	6	1
FOSB	1.50736012556	0.0438	False	6	1
CROCC	1.50587267251	0.0438	False	6	1
SCAF4	1.50509221457	0.0438	False	6	1
HOXA5	1.50422067765	0.0442	False	6	1
LOC554223	1.50422067765	0.0442	False	6	1
hsa-mir-300	1.50422067765	0.0442	False	4	1
PPCS	1.50422067765	0.0442	False	6	1
TMEM45B	1.50422067765	0.0442	False	6	1
HOXB8	1.50422067765	0.0442	False	6	1
ATP2A3	1.50422067765	0.0442	False	6	1
AIP	1.50422067765	0.0442	False	6	1
DNM1	1.50422067765	0.0442	False	6	1
GTF3C2	1.50422067765	0.0442	False	6	1
SASH1	1.50422067765	0.0442	False	6	1
ZNF140	1.50404181243	0.0443	False	6	1
RPGR	1.50395313115	0.0444	False	6	1
ZKSCAN4	1.5035180096	0.0446	False	6	1
MFSD2B	1.5035180096	0.0446	False	6	1
AHSG	1.5031699411	0.0448	False	6	1
CSF3R	1.5011596405	0.0449	False	6	1
LOC100129636	1.50059576836	0.045	False	6	1
FLRT3	1.50012742618	0.0451	False	6	1
NPNT	1.50012742618	0.0451	False	6	1
AHI1	1.49881249953	0.0451	False	6	1
RAD17	1.49803059196	0.0453	False	6	1
DCSTAMP	1.49746369017	0.0453	False	6	1
PFKL	1.49726871346	0.0457	False	6	1
ZFAND2A	1.49726871346	0.0457	False	6	1
R3HCC1	1.49726871346	0.0457	False	6	1
MED7	1.49726871346	0.0457	False	6	1
KIF24	1.49726871346	0.0457	False	6	1
TIMM21	1.49726871346	0.0457	False	6	1
PIGS	1.49726871346	0.0457	False	6	1
LRFN1	1.49726871346	0.0457	False	6	1
MRPL1	1.49726871346	0.0457	False	6	1
ZBTB24	1.49726871346	0.0457	False	6	1
DEFB112	1.49467182693	0.0457	False	6	1
C20orf96	1.49427460848	0.0457	False	6	1
C10orf113	1.49427460848	0.0457	False	6	1
EPHB3	1.49356878603	0.0458	False	6	1
LCORL	1.49317701446	0.0459	False	6	1
ZMAT4	1.49095139682	0.0461	False	6	1
DALRD3	1.49020365293	0.0467	False	6	1
NOL10	1.49020365293	0.0467	False	6	1
HIST1H2BN	1.49020365293	0.0467	False	6	1
SLC22A17	1.49020365293	0.0467	False	6	1
OR5H6	1.49020365293	0.0467	False	6	1
ZIC4	1.49020365293	0.0467	False	6	1
ASIC3	1.49020365293	0.0467	False	6	1
DDX3X	1.49020365293	0.0467	False	6	1
CWC25	1.49020365293	0.0467	False	6	1
MRC1	1.49010187315	0.0467	False	6	1
CAMK1G	1.48957807032	0.0468	False	6	1
NonTargetingControlGuideForHuman_0238	1.48939570516	0.0468	False	1	1
RPN1	1.48839317151	0.0469	False	6	1
MAGED2	1.48694299531	0.047	False	6	1
KRT25	1.48656590067	0.0472	False	6	1
LOC100653515	1.48656590067	0.0472	False	6	1
RNASE1	1.48483018721	0.0472	False	6	1
C11orf93	1.48483018721	0.0472	False	6	1
hsa-mir-6509	1.48434311303	0.0474	False	4	1
SLC35F2	1.48302175537	0.0477	False	6	1
S100A11	1.48302175537	0.0477	False	6	1
BCR	1.48302175537	0.0477	False	6	1
STARD3	1.48302175537	0.0477	False	6	1
BEST3	1.48302175537	0.0477	False	6	1
ASTN2	1.48253827576	0.0477	False	6	1
C12orf40	1.48214685728	0.0477	False	6	1
NonTargetingControlGuideForHuman_0347	1.48135049808	0.0478	False	1	1
SIPA1L2	1.48055362688	0.0481	False	6	1
NKAP	1.48055362688	0.0481	False	6	1
KIAA0907	1.48055362688	0.0481	False	6	1
ZMYM1	1.48055362688	0.0481	False	6	1
KIDINS220	1.48002982405	0.0481	False	6	1
CNNM4	1.48002982405	0.0481	False	6	1
PAPLN	1.47932508817	0.0482	False	6	1
TMEM100	1.4789333166	0.0482	False	6	1
DGKK	1.47796414434	0.0483	False	6	1
NCKAP5L	1.47571909137	0.0486	False	6	1
TAAR6	1.47571909137	0.0486	False	6	1
UGT2B15	1.47571909137	0.0486	False	6	1
MFHAS1	1.47571909137	0.0486	False	6	1
hsa-mir-153-1	1.47571909137	0.0486	False	4	1
ZNF829	1.47571909137	0.0486	False	6	1
SETD3	1.47571909137	0.0486	False	6	1
TNRC6B	1.47571909137	0.0486	False	6	1
NAP1L5	1.4756899546	0.0486	False	6	1
ATP6V0E2	1.47567271388	0.0486	False	6	1
KIAA0513	1.47517580771	0.0486	False	6	1
ZNF286A	1.47220602264	0.0487	False	6	1
hsa-mir-4789	1.47163236563	0.0487	False	4	1
GSX2	1.47026692526	0.0489	False	6	1
RSU1	1.47026692526	0.0489	False	6	1
NAF1	1.46918857078	0.0489	False	6	1
TUBA3C	1.46918857078	0.0489	False	6	1
PROKR2	1.46887612013	0.0489	False	6	1
EPHA6	1.46829152989	0.0492	False	6	1
TMEM45A	1.46829152989	0.0492	False	6	1
TRPC5OS	1.46829152989	0.0492	False	6	1
LARS	1.46829152989	0.0492	False	6	1
MRPL52	1.46829152989	0.0492	False	6	1
LILRA3	1.46829152989	0.0492	False	6	1
USP17L15	1.46829152989	0.0492	False	6	1
FRMD5	1.46829152989	0.0492	False	6	1
ARMC2	1.46829152989	0.0492	False	6	1
NUP37	1.46829152989	0.0492	False	6	1
GABPB1	1.46754392353	0.0493	False	6	1
SLC30A2	1.46582572501	0.0495	False	6	1
INSM2	1.46551791818	0.0495	False	6	1
KCNJ11	1.46530192218	0.0495	False	6	1
KRT36	1.46426844579	0.0495	False	6	1
C4B_2	1.46386367731	0.0495	False	6	1
hsa-mir-6831	1.46370202125	0.0496	False	4	1
USP24	1.46089796561	0.0496	False	6	1
CCDC171	1.46073472423	0.0503	False	6	1
TTC13	1.46073472423	0.0503	False	6	1
FOS	1.46073472423	0.0503	False	6	1
HNRNPK	1.46073472423	0.0503	False	6	1
MTFR1	1.46073472423	0.0503	False	6	1
GLRX2	1.46073472423	0.0503	False	6	1
TIPRL	1.46073472423	0.0503	False	6	1
MRPS28	1.46073472423	0.0503	False	6	1
KIAA1143	1.46073472423	0.0503	False	6	1
ZAP70	1.46073472423	0.0503	False	6	1
TPPP2	1.46073472423	0.0503	False	6	1
hsa-mir-708	1.46073472423	0.0503	False	4	1
SLC46A3	1.46073472423	0.0503	False	6	1
TRIM63	1.46073472423	0.0503	False	6	1
ITK	1.46073472423	0.0503	False	6	1
HBQ1	1.46073472423	0.0503	False	6	1
PPP1CA	1.46073472423	0.0503	False	6	1
XKR7	1.46073472423	0.0503	False	6	1
KIAA1210	1.46073472423	0.0503	False	6	1
ZC3H6	1.4603503047	0.0503	False	6	1
CLCA2	1.46027950043	0.0503	False	6	1
LRRC33	1.46027950043	0.0503	False	6	1
OR9K2	1.46023201014	0.0506	False	6	1
TSPYL4	1.46005410018	0.0507	False	6	1
S100A14	1.46005410018	0.0507	False	6	1
TMEM8A	1.45704337652	0.0507	False	6	1
FTH1P18	1.45704337652	0.0507	False	6	1
SLC27A2	1.45633114315	0.0507	False	6	1
ASPM	1.4558689058	0.0507	False	6	1
SH3RF3	1.45572211923	0.0508	False	6	1
CPNE2	1.45572211923	0.0508	False	6	1
CSN1S1	1.45521007414	0.0509	False	6	1
MRTO4	1.45477934304	0.0509	False	6	1
HTRA1	1.45468845762	0.0509	False	6	1
USF2	1.45460078849	0.0509	False	6	1
CHD5	1.45321602761	0.0509	False	6	1
SEC61A1	1.45304409678	0.0511	False	6	1
FAIM3	1.45304409678	0.0511	False	6	1
SCGB1D2	1.45304409678	0.0511	False	6	1
RPS20	1.45304409678	0.0511	False	6	1
INHA	1.45304409678	0.0511	False	6	1
GAB4	1.45304409678	0.0511	False	6	1
FZD4	1.45304409678	0.0511	False	6	1
PLXDC1	1.45304409678	0.0511	False	6	1
MYH13	1.45304409678	0.0511	False	6	1
THOC7	1.45304409678	0.0511	False	6	1
RBM47	1.45304409678	0.0511	False	6	1
CADM3	1.45304409678	0.0511	False	6	1
MKRN1	1.45058078157	0.0512	False	6	1
DTWD1	1.45058078157	0.0512	False	6	1
hsa-mir-661	1.45058078157	0.0512	False	4	1
MTL5	1.45058078157	0.0512	False	6	1
DGAT2	1.4504495563	0.0514	False	6	1
SMCHD1	1.45005697874	0.0515	False	6	1
ZUFSP	1.45005697874	0.0515	False	6	1
hsa-mir-4656	1.44945703641	0.0516	False	4	1
HUS1B	1.44857145888	0.0516	False	6	1
TMEM239	1.44857145888	0.0516	False	6	1
CEP170B	1.4476826979	0.0517	False	6	1
KLHL25	1.44545862992	0.0518	False	6	1
ANKRD18B	1.44545862992	0.0518	False	6	1
PDP2	1.44521482231	0.0523	False	6	1
hsa-mir-7150	1.44521482231	0.0523	False	4	1
SCGB1D4	1.44521482231	0.0523	False	6	1
EBF2	1.44521482231	0.0523	False	6	1
PLXNA3	1.44521482231	0.0523	False	6	1
hsa-mir-4532	1.44521482231	0.0523	False	4	1
TLK2	1.44521482231	0.0523	False	6	1
NonTargetingControlGuideForHuman_0208	1.44521482231	0.0523	False	1	1
hsa-mir-135b	1.44521482231	0.0523	False	4	1
ST14	1.44521482231	0.0523	False	6	1
MOB3A	1.44521482231	0.0523	False	6	1
TAF8	1.44521482231	0.0523	False	6	1
WIPF2	1.44521482231	0.0523	False	6	1
MCM2	1.44521482231	0.0523	False	6	1
WDR72	1.44519396579	0.0523	False	6	1
AP1S1	1.44485404613	0.0523	False	6	1
PKIA	1.44214918236	0.0525	False	6	1
FAM83B	1.44159766166	0.0525	False	6	1
LPO	1.44011182762	0.0525	False	6	1
POT1	1.43958802479	0.0526	False	6	1
TOMM20	1.43958802479	0.0526	False	6	1
C9orf92	1.43958802479	0.0526	False	6	1
ACTR3	1.43926459913	0.0526	False	6	1
OXSR1	1.43858578396	0.0527	False	6	1
FANCL	1.43756014514	0.0527	False	6	1
RAB33B	1.43724180983	0.0533	False	6	1
TSPYL1	1.43724180983	0.0533	False	6	1
STK32A	1.43724180983	0.0533	False	6	1
CXCL6	1.43724180983	0.0533	False	6	1
MRPL3	1.43724180983	0.0533	False	6	1
BARX2	1.43724180983	0.0533	False	6	1
hsa-mir-628	1.43724180983	0.0533	False	4	1
GPR87	1.43714420443	0.0534	False	6	1
DEF6	1.43540347456	0.0534	False	6	1
HS3ST2	1.43478116878	0.0535	False	6	1
GNG4	1.43425736595	0.0536	False	6	1
MECR	1.43425736595	0.0536	False	6	1
UROS	1.43425736595	0.0536	False	6	1
LCE3B	1.43425736595	0.0536	False	6	1
FFAR4	1.43188522379	0.0536	False	6	1
ACSM2A	1.42951534602	0.0538	False	6	1
ETV6	1.42938426592	0.0538	False	6	1
ROCK2	1.42911968269	0.0544	False	6	1
DST	1.42911968269	0.0544	False	6	1
IMMP2L	1.42911968269	0.0544	False	6	1
TAC3	1.42911968269	0.0544	False	6	1
NR2C2AP	1.42911968269	0.0544	False	6	1
MIS18A	1.42911968269	0.0544	False	6	1
MMP17	1.42911968269	0.0544	False	6	1
MSC	1.42911968269	0.0544	False	6	1
MED27	1.42911968269	0.0544	False	6	1
IL36G	1.42911968269	0.0544	False	6	1
C9orf40	1.42911968269	0.0544	False	6	1
MORF4L1	1.42911968269	0.0544	False	6	1
RNMT	1.42911968269	0.0544	False	6	1
PTCHD3	1.42911968269	0.0544	False	6	1
GLP1R	1.42911968269	0.0544	False	6	1
SPOCK3	1.42886046309	0.0544	False	6	1
KMO	1.42873215598	0.0544	False	6	1
DUOXA1	1.42852021068	0.0544	False	6	1
hsa-mir-143	1.42625186002	0.0545	False	4	1
ATP6AP1L	1.42391945186	0.0547	False	6	1
POLR3GL	1.42339564903	0.0547	False	6	1
OR8B2	1.42212334571	0.0547	False	6	1
DSP	1.42121494501	0.0547	False	6	1
PPARD	1.42116332486	0.0547	False	6	1
RAD9B	1.4208427568	0.0554	False	6	1
CNGB3	1.4208427568	0.0554	False	6	1
MPC1	1.4208427568	0.0554	False	6	1
CLDND2	1.4208427568	0.0554	False	6	1
GART	1.4208427568	0.0554	False	6	1
ACAA1	1.4208427568	0.0554	False	6	1
ARL10	1.4208427568	0.0554	False	6	1
PTPN2	1.4208427568	0.0554	False	6	1
